ear,mar,pitch,yaw,vit_state,label
0.1823,0.0,8.03,-9.86,0,0
0.2306,0.0,8.56,-9.88,0,0
0.2397,0.0,8.75,-10.64,0,0
0.2401,0.0,3.75,-5.18,0,0
0.2776,0.0,2.57,-9.99,0,0
0.2509,0.0,3.13,-9.91,0,0
0.2764,0.0,5.82,-10.06,0,0
0.2626,0.0,7.11,-10.36,0,0
0.2716,0.0,6.28,-10.42,0,0
0.2823,0.0,4.53,-10.6,0,0
0.2809,0.0,4.01,-11.09,0,0
0.2685,0.0,6.58,-10.24,0,0
0.2787,0.0,6.3,-10.86,0,0
0.2805,0.0122,5.69,-10.27,0,0
0.2801,0.0,4.6,-10.46,0,0
0.2634,0.0,4.58,-10.08,0,0
0.2746,0.0,5.03,-10.0,0,0
0.2798,0.0,6.17,-9.77,0,0
0.2579,0.0,6.96,-9.94,0,0
0.2701,0.0,6.93,-10.17,0,0
0.2653,0.0119,6.48,-10.06,0,0
0.2687,0.0,6.45,-10.25,0,0
0.271,0.0118,6.96,-10.0,0,0
0.2529,0.0,7.13,-10.46,0,0
0.256,0.0,6.33,-10.08,0,0
0.2576,0.0122,6.17,-10.03,0,0
0.271,0.0,5.85,-9.65,0,0
0.2651,0.0168,5.24,-9.78,0,0
0.2645,0.0,5.28,-9.68,0,0
0.2509,0.0123,5.89,-9.9,0,0
0.2792,0.0,6.27,-10.23,0,0
0.2738,0.0,6.24,-9.79,0,0
0.2849,0.0,5.39,-10.31,0,0
0.2615,0.0124,6.54,-10.02,0,0
0.1769,0.0,7.41,-10.18,0,0
0.2286,0.0,6.16,-9.57,0,0
0.2338,0.0,7.29,-9.38,0,0
0.249,0.0117,7.87,-8.32,0,0
0.2491,0.012,7.88,-8.65,0,0
0.2508,0.0,7.35,-8.98,1,0
0.2336,0.0121,6.69,-9.18,0,0
0.2521,0.0,6.83,-9.65,0,0
0.2522,0.0123,6.61,-9.78,0,0
0.2408,0.0,6.24,-10.37,0,0
0.2454,0.0,6.11,-9.79,0,0
0.2214,0.0,5.21,-9.23,0,0
0.2503,0.0121,5.99,-8.92,0,0
0.2359,0.0119,6.24,-8.56,0,0
0.2422,0.0,6.33,-8.85,0,0
0.2703,0.0118,6.11,-8.53,0,0
0.2544,0.0,6.2,-9.59,0,0
0.2516,0.0,6.37,-9.53,0,0
0.2667,0.0,6.15,-10.17,0,0
0.2587,0.0,6.19,-9.76,0,0
0.249,0.0,6.3,-10.33,0,0
0.2442,0.0123,6.57,-10.26,0,0
0.2557,0.0119,7.41,-10.27,1,0
0.2487,0.0122,6.68,-10.66,1,0
0.2692,0.0119,6.52,-9.99,0,0
0.272,0.0,6.15,-9.93,0,0
0.2546,0.0,6.9,-10.47,0,0
0.2711,0.0,6.83,-10.33,0,0
0.2563,0.0,6.75,-10.57,1,0
0.268,0.0,7.06,-10.96,0,0
0.282,0.0,6.71,-11.07,0,0
0.2706,0.0122,6.85,-11.13,1,0
0.2731,0.0,6.37,-11.13,0,0
0.2618,0.0,6.39,-11.36,0,0
0.2813,0.0126,6.14,-10.95,0,0
0.2641,0.0126,7.12,-11.11,0,0
0.2623,0.0,7.83,-11.11,0,0
0.2662,0.0121,7.93,-11.46,0,0
0.2536,0.0,7.39,-11.09,0,0
0.2762,0.0,7.92,-11.06,0,0
0.268,0.0118,8.03,-11.22,0,0
0.2845,0.0,7.34,-11.18,0,0
0.2639,0.012,8.5,-11.51,0,0
0.2802,0.012,8.39,-11.97,0,0
0.2616,0.0124,7.63,-11.78,0,0
0.2739,0.0119,7.87,-11.77,0,0
0.2839,0.0121,7.19,-11.78,0,0
0.2773,0.0,7.57,-11.74,0,0
0.2766,0.0121,8.02,-11.89,0,0
0.268,0.0,6.76,-11.49,0,0
0.2717,0.0124,6.5,-11.61,0,0
0.2773,0.018,6.93,-11.54,0,0
0.282,0.0,7.03,-11.6,0,0
0.2821,0.0,6.84,-11.97,0,0
0.2741,0.0123,7.33,-11.88,0,0
0.2853,0.0126,6.8,-12.11,0,0
0.271,0.0124,7.64,-12.21,0,0
0.2915,0.0174,7.97,-12.0,0,0
0.3008,0.0125,6.86,-12.22,0,0
0.2982,0.0,7.01,-12.24,0,0
0.2719,0.0,7.67,-12.25,0,0
0.2741,0.0125,7.5,-12.09,0,0
0.305,0.0125,7.5,-12.3,0,0
0.2698,0.0123,7.97,-12.44,0,0
0.2923,0.0123,8.28,-12.35,0,0
0.2728,0.0,7.39,-12.32,0,0
0.2783,0.0125,7.03,-12.23,0,0
0.2792,0.0,7.68,-12.59,0,0
0.2838,0.0124,7.1,-12.5,1,0
0.9002,0.0178,0.18,21.57,0,0
0.3619,0.0346,2.85,23.5,0,0
0.4547,0.0166,1.9,21.92,0,0
0.5062,0.014,1.19,21.06,0,0
0.4261,0.0199,1.78,20.1,0,0
0.6132,0.029,0.51,20.95,0,0
0.5965,0.0151,2.61,21.87,0,0
0.5218,0.0143,2.5,20.84,0,0
0.3954,0.0548,2.56,20.79,0,0
0.3867,0.0139,2.68,20.53,0,0
0.3571,0.0194,2.07,20.25,0,0
0.3022,0.0302,4.76,21.56,0,0
0.286,0.0445,6.24,21.06,0,0
0.3323,0.029,4.72,20.63,0,0
0.3115,0.027,5.27,18.95,0,0
0.2869,0.0314,5.68,20.02,0,0
0.3045,0.0312,5.17,20.87,0,0
0.3585,0.0307,5.13,20.4,0,0
0.4307,0.0307,4.95,20.14,1,0
0.495,0.0164,4.52,20.8,0,0
0.5532,0.0161,4.64,21.52,0,0
0.4173,0.0302,4.91,21.7,0,0
0.6142,0.0354,3.44,20.17,1,0
0.3839,0.0416,4.31,21.2,1,0
0.405,0.027,4.56,20.84,0,0
0.3674,0.0641,3.95,20.16,0,0
0.4532,0.039,3.14,20.06,0,0
0.4636,0.0506,2.25,20.47,0,0
0.5547,0.0411,2.43,20.69,0,0
0.6828,0.0873,1.87,19.73,0,0
0.6108,0.0372,2.27,19.31,0,0
0.6849,0.0579,1.89,19.32,0,0
0.6088,0.0381,2.17,20.16,0,0
0.7027,0.0366,2.81,19.57,0,0
0.6648,0.0491,3.1,19.38,0,0
0.5978,0.0682,3.99,18.54,0,0
0.4746,0.0602,3.49,19.48,0,0
0.7123,0.013,2.01,20.09,0,0
0.4399,0.0395,2.63,20.15,0,0
0.401,0.0759,2.53,20.15,0,0
0.5959,0.0186,1.39,20.97,0,0
0.538,0.0186,2.42,20.77,0,0
0.6766,0.0547,2.07,21.36,0,0
0.5967,0.014,1.54,18.46,0,0
0.2424,0.0,-2.32,13.66,0,0
0.2515,0.0,-1.13,7.65,0,0
0.2382,0.0,-1.47,4.69,0,0
0.2414,0.0109,-1.59,3.14,0,0
0.2354,0.011,-1.57,2.38,0,0
0.2426,0.0,-1.51,2.2,0,0
0.2569,0.0,-1.43,1.87,0,0
0.2549,0.0,-1.5,1.82,0,0
0.243,0.0,-1.33,1.38,0,0
0.248,0.0109,-1.3,1.51,0,0
0.2495,0.0,-1.07,1.32,0,0
0.2401,0.0,-1.42,1.31,0,0
0.2457,0.0,-1.55,1.34,0,0
0.2396,0.0,-2.14,1.1,0,0
0.2414,0.0224,-2.21,1.14,0,0
0.2481,0.0222,-1.79,1.21,0,0
0.2386,0.0,-1.35,1.25,0,0
0.2485,0.0,-1.3,1.29,0,0
0.236,0.0108,-1.4,1.66,0,0
0.2361,0.0,-1.56,1.68,0,0
0.2361,0.0152,-1.82,1.97,0,0
0.2492,0.0,-1.73,2.11,0,0
0.2565,0.0,-1.7,2.19,0,0
0.2607,0.0112,-1.95,2.5,0,0
0.2658,0.0,-2.61,2.82,0,0
0.0885,0.0112,-2.77,5.08,0,0
0.1295,0.0428,-2.62,12.3,0,0
0.8244,0.0227,-2.6,16.28,0,0
0.5447,0.0277,1.19,24.08,0,0
0.4801,0.0222,3.74,24.79,0,0
0.3732,0.0262,4.73,23.46,0,0
0.4025,0.0137,4.94,21.26,0,0
0.2347,0.0117,0.69,11.7,0,0
0.2018,0.0,0.04,5.23,0,0
0.1982,0.0149,-0.32,2.64,0,0
0.1973,0.0,0.4,1.7,0,0
0.198,0.0,0.64,1.43,0,0
0.2072,0.0,0.26,1.24,0,0
0.2182,0.0453,-0.2,1.0,0,0
0.2068,0.0555,-0.55,0.93,0,0
0.2103,0.034,0.29,1.26,0,0
0.2171,0.033,0.86,0.75,0,0
0.2132,0.0155,0.86,0.74,0,0
0.2206,0.0,0.76,0.8,0,0
0.0907,0.0,0.4,1.07,0,0
0.2335,0.0112,0.73,1.38,0,0
0.2362,0.0,0.27,1.33,0,0
0.2301,0.0,0.07,1.54,0,0
0.2354,0.0,0.27,1.97,0,0
0.2432,0.0,-0.15,2.27,0,0
0.2474,0.0,-0.28,2.44,0,0
0.2564,0.0114,-0.46,2.4,0,0
0.249,0.0,-0.5,2.8,0,0
0.2526,0.0,-0.64,2.82,0,0
0.275,0.0,7.5,-11.68,0,0
0.2773,0.0,8.05,-12.3,0,0
0.2911,0.0125,7.47,-12.02,0,0
0.2787,0.0,7.81,-12.24,0,0
0.2686,0.0123,6.92,-11.44,0,0
0.2722,0.0,6.6,-11.77,0,0
0.2773,0.0,6.76,-11.94,0,0
0.2912,0.0126,6.65,-11.85,0,0
0.2828,0.0,6.27,-12.1,0,0
0.2733,0.0125,6.72,-11.97,1,0
0.2575,0.0,6.96,-11.52,0,0
0.2811,0.0,7.1,-12.05,0,0
0.2677,0.0122,6.98,-11.47,0,0
0.2755,0.0125,8.18,-12.24,0,0
0.2595,0.0,6.02,-12.59,0,0
0.2692,0.0,4.7,-10.04,0,0
0.2691,0.0,2.74,-11.47,0,0
0.2586,0.0,5.28,-10.26,0,0
0.2754,0.0,7.74,-11.43,0,0
0.2673,0.0352,6.5,-9.41,0,0
0.283,0.0,2.76,-10.95,0,0
0.2806,0.0,4.77,-11.84,0,0
0.2891,0.0178,5.21,-11.29,0,0
0.2258,0.0124,3.6,-11.34,0,0
0.2728,0.0,3.75,-10.59,0,0
0.2892,0.0,3.36,-11.19,0,0
0.195,0.0,5.0,-11.17,0,0
0.2565,0.0129,5.53,-11.97,0,0
0.2941,0.0,5.13,-11.47,0,0
0.277,0.0,6.41,-11.8,0,0
0.2882,0.0,6.39,-11.53,0,0
0.2911,0.0,6.54,-11.4,0,0
0.2728,0.0123,6.82,-12.07,0,0
0.2939,0.0,5.86,-11.45,0,0
0.2786,0.0,6.06,-11.83,0,0
0.2902,0.0124,5.54,-11.45,0,0
0.2726,0.0,5.35,-12.26,0,0
0.2901,0.0123,5.02,-11.73,0,0
0.2781,0.0124,5.65,-11.44,0,0
0.2878,0.0126,5.53,-12.09,0,0
0.2754,0.0124,6.11,-11.54,0,0
0.2981,0.0,5.02,-11.52,0,0
0.2795,0.0125,4.88,-11.76,0,0
0.3037,0.0126,5.38,-11.31,0,0
0.2934,0.0,5.48,-11.5,0,0
0.2891,0.0,5.17,-11.32,0,0
0.2949,0.0,4.51,-11.56,0,0
0.2857,0.0125,4.46,-11.35,0,0
0.2966,0.0,4.79,-11.64,0,0
0.2863,0.0,5.23,-11.45,0,0
0.2694,0.0,5.02,-11.25,0,0
0.2839,0.0,5.11,-11.76,0,0
0.2659,0.0,5.58,-11.5,0,0
0.0932,0.0,6.95,-11.93,0,0
0.2173,0.0,6.48,-11.34,0,0
0.2455,0.0,7.27,-11.48,1,0
0.2543,0.0124,6.98,-11.3,1,0
0.2481,0.0122,6.83,-11.34,0,0
0.2562,0.0,6.83,-11.15,1,0
0.2706,0.0,7.47,-11.54,0,0
0.2638,0.0,6.61,-11.92,0,0
0.2586,0.0,6.94,-11.58,0,0
0.2607,0.0,6.22,-11.52,0,0
0.2589,0.0125,6.92,-11.21,0,0
0.2574,0.0,6.61,-11.37,0,0
0.2789,0.0,5.68,-11.85,0,0
0.2701,0.0,5.09,-11.82,0,0
0.2731,0.0,6.51,-11.54,0,0
0.2776,0.0124,6.44,-11.96,0,0
0.275,0.0,6.84,-11.5,1,0
0.2813,0.0124,7.25,-12.05,0,0
0.1566,0.0,6.92,-11.69,0,0
0.2626,0.0,5.51,-12.03,0,0
0.2661,0.0,6.07,-12.03,0,0
0.2713,0.0175,5.19,-11.91,0,0
0.262,0.0,6.46,-11.05,0,0
0.289,0.0,6.53,-11.76,0,0
0.2724,0.0,6.3,-11.58,0,0
0.2931,0.0,5.7,-12.04,0,0
0.281,0.0,6.56,-12.21,0,0
0.2905,0.0124,6.87,-12.54,0,0
0.278,0.0,6.47,-12.24,0,0
0.301,0.0,5.85,-12.21,0,0
0.2696,0.0121,6.36,-11.89,0,0
0.2446,0.0,5.05,-11.46,0,0
0.2696,0.0124,6.2,-11.24,0,0
0.3125,0.0,4.4,-11.45,0,0
0.2895,0.0126,5.54,-11.42,0,0
0.2787,0.0,4.91,-11.34,0,0
0.2765,0.0124,4.64,-11.72,0,0
0.291,0.0,5.19,-11.62,0,0
0.2877,0.0,5.17,-11.66,0,0
0.2825,0.013,6.24,-12.0,0,0
0.2909,0.0126,6.73,-12.31,0,0
0.2802,0.0126,6.05,-12.15,0,0
0.2914,0.0,6.25,-12.35,0,0
0.2985,0.0124,5.95,-11.49,0,0
0.271,0.0,6.19,-11.88,0,0
0.2389,0.0122,5.77,-11.36,0,0
0.2775,0.0,5.26,-11.97,0,0
0.2592,0.0,5.67,-12.66,0,0
0.2821,0.0,5.57,-11.48,0,0
0.261,0.0,6.05,-11.84,0,0
0.2876,0.0,5.58,-11.43,0,0
0.2831,0.0,5.63,-11.64,0,0
0.2954,0.0129,5.44,-12.11,0,0
0.2947,0.0,5.56,-12.2,0,0
0.1604,0.0,5.62,-11.94,0,0
0.2635,0.0125,5.69,-11.57,0,0
0.2765,0.0125,5.9,-11.41,0,0
0.2688,0.0123,5.3,-10.99,0,0
0.2646,0.0127,4.75,-11.28,0,0
0.2632,0.0,4.16,-11.49,0,0
0.2703,0.0,4.85,-11.36,0,0
0.2763,0.0,5.93,-11.68,0,0
0.2753,0.0,5.95,-11.58,0,0
0.2699,0.0,6.19,-11.47,0,0
0.2864,0.0,6.45,-11.96,1,0
0.3014,0.0,6.74,-11.77,1,0
0.2849,0.0126,7.31,-11.75,1,0
0.2942,0.0123,7.45,-11.99,1,0
0.2679,0.0121,7.35,-11.59,1,0
0.2928,0.0,7.61,-11.66,1,0
0.2875,0.0,7.73,-12.12,1,0
0.2769,0.0,7.79,-12.04,1,0
0.284,0.0127,6.47,-12.19,0,0
0.2914,0.0,6.53,-12.46,0,0
0.2885,0.0182,7.05,-12.31,0,0
0.2945,0.0129,7.48,-12.41,1,0
0.2867,0.0,7.87,-12.56,1,0
0.2965,0.0126,7.22,-12.4,0,0
0.281,0.0125,6.47,-12.15,0,0
0.2792,0.0124,7.14,-12.26,0,0
0.2793,0.0,6.75,-12.22,0,0
0.2723,0.0128,7.05,-12.53,1,0
0.2903,0.0125,7.12,-12.29,0,0
0.3095,0.0,7.06,-12.71,0,0
0.2935,0.0,6.98,-12.33,1,0
0.2674,0.0127,7.34,-12.33,1,0
0.2917,0.0125,6.74,-12.26,0,0
0.2894,0.0,5.79,-12.16,0,0
0.2852,0.0124,5.75,-11.46,0,0
0.2963,0.0125,4.79,-11.8,0,0
0.3069,0.0132,5.82,-12.09,0,0
0.2809,0.0,5.71,-12.47,0,0
0.2892,0.0,6.32,-12.24,0,0
0.2949,0.0,5.84,-12.09,0,0
0.2771,0.0127,6.73,-11.9,0,0
0.2831,0.0,5.49,-12.3,0,0
0.2961,0.0,5.59,-11.93,0,0
0.2678,0.0129,5.35,-12.15,0,0
0.283,0.0,6.68,-12.2,0,0
0.2845,0.0,5.42,-11.78,0,0
0.2963,0.0126,6.15,-11.35,0,0
0.2923,0.0,5.07,-11.23,0,0
0.2994,0.0,6.69,-12.45,0,0
0.2956,0.0126,8.59,-12.88,0,0
0.2736,0.0125,7.51,-12.5,0,0
0.2764,0.0,7.33,-12.03,0,0
0.2861,0.0125,7.52,-12.48,0,0
0.2797,0.0125,7.79,-12.4,0,0
0.2638,0.0,7.81,-12.58,0,0
0.2887,0.0,8.53,-13.0,0,0
0.2847,0.0,8.38,-12.93,0,0
0.2794,0.0125,8.58,-12.59,0,0
0.2799,0.0,7.71,-12.28,0,0
0.2858,0.0,7.91,-12.94,0,0
0.2845,0.0128,8.45,-13.14,0,0
0.2794,0.0,7.71,-13.29,1,0
0.2773,0.0125,8.14,-12.91,0,0
0.2824,0.0125,8.03,-12.97,0,0
0.2963,0.0128,7.72,-13.01,0,0
0.2768,0.0127,7.58,-13.14,0,0
0.2979,0.0177,8.69,-13.28,0,0
0.2739,0.0123,9.17,-13.28,0,0
0.2881,0.0,9.41,-13.73,0,0
0.2876,0.0,7.64,-12.87,0,0
0.2695,0.0,6.39,-12.66,0,0
0.2732,0.0128,8.41,-13.24,0,0
0.2977,0.0125,8.7,-13.61,0,0
0.2849,0.0127,8.05,-13.58,0,0
0.2705,0.0127,7.86,-13.51,0,0
0.2902,0.0128,7.68,-13.12,0,0
0.2962,0.0,7.16,-13.43,0,0
0.2879,0.0123,6.99,-12.81,0,0
0.2938,0.0,7.23,-13.55,0,0
0.2725,0.0,6.84,-12.95,0,0
0.2941,0.0128,6.43,-13.31,0,0
0.2977,0.0128,7.25,-12.89,0,0
0.2977,0.0128,7.1,-13.45,0,0
0.2919,0.0128,7.49,-13.36,0,0
0.2898,0.0,6.71,-13.11,0,0
0.3013,0.0128,7.04,-13.37,0,0
0.3152,0.0128,6.4,-12.7,0,0
0.2959,0.0,6.67,-13.15,0,0
0.3057,0.0,6.37,-12.99,0,0
0.2961,0.0127,7.1,-12.94,0,0
0.2813,0.0125,6.48,-12.76,0,0
0.3154,0.0128,6.86,-13.28,0,0
0.2859,0.0123,7.82,-12.95,0,0
0.2898,0.0,7.69,-12.61,0,0
0.2969,0.0,7.68,-12.54,0,0
0.2989,0.0126,8.41,-13.06,0,0
0.3029,0.0,7.89,-13.18,0,0
0.3012,0.0181,8.46,-13.05,0,0
0.3071,0.0126,7.62,-13.19,0,0
0.2852,0.0,7.23,-12.81,0,0
0.3007,0.0,7.59,-12.88,0,0
0.2936,0.0,7.27,-12.73,0,0
0.2916,0.0,6.73,-12.43,0,0
0.2908,0.0,7.21,-12.72,0,0
0.2881,0.0176,7.41,-12.49,0,0
0.2814,0.0,7.6,-12.85,0,0
0.2807,0.0,7.16,-12.47,1,0
0.3125,0.0,6.61,-12.83,0,0
0.301,0.0129,7.99,-12.85,0,0
0.3081,0.0128,7.3,-13.18,0,0
0.2836,0.0125,6.66,-12.14,0,0
0.2831,0.0,6.43,-12.88,0,0
0.2845,0.0,6.77,-12.47,0,0
0.2759,0.0126,6.52,-12.31,0,0
0.293,0.0,7.0,-12.97,0,0
0.2814,0.0123,7.62,-12.33,0,0
0.3074,0.0126,7.45,-12.12,0,0
0.2924,0.0,6.73,-12.61,0,0
0.2795,0.0,6.67,-11.83,0,0
0.3085,0.0,7.14,-12.37,0,0
0.3011,0.0,7.35,-12.42,0,0
0.2703,0.0,7.36,-12.54,1,0
0.2979,0.0,6.94,-12.63,0,0
0.2662,0.0,6.54,-11.9,0,0
0.2833,0.0,6.65,-12.42,0,0
0.2884,0.0,6.74,-12.52,0,0
0.2736,0.0128,6.44,-11.96,0,0
0.2917,0.0,5.71,-12.17,0,0
0.2992,0.0125,6.5,-12.41,0,0
0.299,0.0,7.01,-11.86,0,0
0.3009,0.0,6.44,-11.91,0,0
0.2923,0.0,6.7,-11.98,0,0
0.2894,0.0129,6.74,-12.29,0,0
0.2958,0.0126,6.69,-12.12,0,0
0.3045,0.0124,6.27,-11.87,0,0
0.2607,0.0,6.24,-12.04,0,0
0.2687,0.0,6.68,-11.95,0,0
0.2938,0.0126,6.65,-12.03,0,0
0.3078,0.0126,5.95,-11.93,0,0
0.2967,0.0176,6.23,-12.32,0,0
0.2856,0.0,5.75,-11.7,0,0
0.3025,0.0,5.87,-12.18,0,0
0.2997,0.0124,6.55,-11.96,0,0
0.2944,0.0129,6.57,-12.51,0,0
0.2953,0.0,6.22,-12.45,1,0
0.3005,0.0,6.01,-12.28,0,0
0.2926,0.0,6.23,-12.28,0,0
0.3063,0.0,5.3,-12.25,0,0
0.2976,0.0,5.5,-12.03,0,0
0.292,0.0129,6.24,-12.29,0,0
0.3041,0.0,6.19,-12.06,0,0
0.2911,0.0126,6.3,-11.72,0,0
0.2878,0.0,5.94,-12.07,0,0
0.2922,0.0,6.55,-12.06,0,0
0.299,0.0127,6.81,-12.64,0,0
0.2944,0.0,6.68,-12.92,0,0
0.2957,0.0128,7.07,-12.7,0,0
0.3215,0.0129,7.43,-12.83,1,0
0.3074,0.0129,7.01,-12.95,1,0
0.2802,0.0,6.69,-12.29,0,0
0.3181,0.0127,6.58,-12.38,0,0
0.2941,0.0131,7.4,-12.53,0,0
0.2966,0.0125,7.65,-12.2,0,0
0.3059,0.0128,7.13,-12.17,0,0
0.2946,0.0,7.81,-12.6,0,0
0.2924,0.0,7.23,-12.64,0,0
0.3092,0.0126,7.83,-12.45,0,0
0.2967,0.0,7.91,-12.9,0,0
0.3042,0.0128,8.2,-12.84,0,0
0.3042,0.0,7.35,-12.28,0,0
0.279,0.0,7.24,-12.18,0,0
0.2853,0.0,6.83,-12.44,0,0
0.2957,0.0,6.33,-12.35,0,0
0.3011,0.0129,6.2,-12.23,0,0
0.2848,0.0124,7.45,-11.84,0,0
0.2755,0.0,5.69,-11.55,0,0
0.2974,0.0178,6.25,-11.56,0,0
0.3066,0.018,5.73,-11.27,0,0
0.2888,0.0,6.11,-12.11,0,0
0.2849,0.0128,6.67,-11.82,0,0
0.309,0.0,6.27,-11.89,0,0
0.2918,0.0,6.8,-12.03,0,0
0.2969,0.0121,6.61,-11.7,0,0
0.2857,0.0,5.91,-11.92,0,0
0.2807,0.0,6.48,-12.1,0,0
0.3001,0.0,6.34,-11.94,0,0
0.2886,0.0,5.09,-11.5,0,0
0.268,0.0,5.34,-11.15,0,0
0.2817,0.0,5.19,-11.16,0,0
0.293,0.0128,6.07,-11.46,0,0
0.3094,0.0,6.87,-11.97,0,0
0.2903,0.0,6.59,-11.9,0,0
0.2623,0.0135,-1.23,-9.7,0,0
0.3235,0.0,2.25,-11.6,0,0
0.2316,0.0,3.89,-14.34,0,0
0.4366,0.0,6.32,-16.46,0,0
0.5659,0.0257,7.24,-15.09,0,0
0.5783,0.0262,6.98,-13.4,0,0
0.4445,0.0252,7.3,-14.96,0,0
0.4486,0.0261,8.39,-15.72,0,0
0.5386,0.0,7.97,-15.99,0,0
0.4955,0.0363,8.29,-15.99,0,0
0.4938,0.0262,7.56,-15.25,0,0
0.4966,0.0272,7.08,-16.12,0,0
0.5238,0.0267,6.9,-16.38,0,0
0.6498,0.0267,6.79,-15.61,0,0
0.6322,0.0283,7.33,-15.57,0,0
0.5366,0.0257,7.32,-15.5,0,0
0.5107,0.0267,8.01,-14.88,0,0
0.5619,0.0,8.71,-16.08,0,0
0.5678,0.0277,8.4,-15.57,0,0
0.5865,0.0196,8.78,-15.99,0,0
0.6035,0.0392,8.25,-16.58,0,0
0.5841,0.0178,7.44,-15.8,0,0
0.5382,0.0182,6.5,-14.82,0,0
0.5806,0.0,6.8,-15.66,1,0
0.4976,0.0282,7.61,-14.49,0,0
0.4435,0.0277,7.26,-16.04,0,0
0.486,0.0196,7.77,-15.96,0,0
0.5571,0.0196,7.78,-16.14,0,0
0.5858,0.0,7.82,-15.37,0,0
0.4601,0.0185,6.09,-14.88,0,0
0.4732,0.0,5.07,-14.05,0,0
0.4468,0.0174,4.66,-13.11,0,0
0.4203,0.0,4.78,-14.28,0,0
0.4127,0.0,6.87,-14.19,0,0
0.4217,0.0,6.86,-13.56,0,0
0.426,0.0159,6.16,-13.96,0,0
0.4116,0.0,5.96,-14.44,0,0
0.3827,0.0,6.4,-14.44,0,0
0.4495,0.0,6.64,-14.42,1,0
0.4787,0.0,6.23,-13.13,1,0
0.5433,0.0,6.28,-13.04,0,0
0.6218,0.0256,5.75,-12.36,0,0
0.5921,0.0,5.14,-13.01,0,0
0.5782,0.0,6.12,-12.65,0,0
0.5268,0.0,6.94,-13.37,0,0
0.5108,0.0178,6.62,-13.87,0,0
0.4571,0.0178,6.61,-14.95,0,0
0.4734,0.0,6.84,-12.61,0,0
0.2013,0.0156,6.54,-14.28,0,0
0.3601,0.0153,5.62,-15.75,0,0
0.3786,0.0,3.83,-13.93,0,0
0.3953,0.014,3.2,-12.28,0,0
0.3821,0.0145,2.52,-13.02,0,0
0.3297,0.0,3.56,-11.88,0,0
0.3324,0.0,3.35,-12.35,0,0
0.3318,0.0,2.5,-12.06,0,0
0.336,0.0128,2.35,-11.92,0,0
0.3275,0.0,2.46,-11.19,0,0
0.3235,0.0,1.04,-10.83,0,0
0.3479,0.0,1.31,-10.61,0,0
0.3232,0.0,0.87,-10.16,0,0
0.3078,0.0126,0.87,-10.09,0,0
0.3048,0.0128,0.7,-11.01,0,0
0.3142,0.0,0.86,-10.83,0,0
0.3212,0.0181,1.28,-10.74,0,0
0.3156,0.018,1.82,-11.26,0,0
0.3266,0.0,2.27,-11.08,0,0
0.3293,0.0,2.22,-10.88,0,0
0.3332,0.0128,2.06,-10.81,0,0
0.3317,0.0,2.42,-10.26,0,0
0.3264,0.0,1.27,-10.03,0,0
0.3178,0.0123,1.4,-9.96,0,0
0.3119,0.0,0.86,-9.48,0,0
0.3056,0.0,0.49,-9.51,0,0
0.31,0.0,0.87,-9.68,0,0
0.3009,0.0119,1.26,-8.92,0,0
0.3014,0.0123,0.43,-8.53,0,0
0.3224,0.0,0.42,-7.95,0,0
0.312,0.0,0.27,-8.7,0,0
0.3224,0.0,0.14,-9.24,0,0
0.3227,0.0121,0.56,-9.19,0,0
0.3076,0.0124,-0.14,-9.29,0,0
0.3308,0.0127,-0.04,-9.65,0,0
0.3072,0.0,0.2,-9.32,0,0
0.3299,0.0123,0.05,-8.33,0,0
0.3013,0.0,-0.39,-7.28,0,0
0.321,0.0,-0.99,-4.29,0,0
0.3133,0.0,0.13,0.33,0,0
0.3297,0.0,1.56,6.6,1,0
0.3839,0.0,1.26,11.72,0,0
0.4477,0.0156,0.95,17.66,0,0
0.313,0.0239,1.71,21.03,1,0
0.4455,0.0,-0.42,19.7,0,0
0.2652,0.0,1.7,1.09,0,0
0.3201,0.0115,1.14,-8.33,0,0
0.3126,0.0,2.47,-10.45,0,0
0.3351,0.0137,-0.88,1.63,0,0
0.2648,0.0138,-0.95,1.64,0,0
0.1153,0.0,-0.77,2.05,0,0
0.2371,0.0,-0.63,2.44,0,0
0.2747,0.0,-0.59,2.83,0,0
0.307,0.0,-0.5,3.27,0,0
0.3139,0.0,-0.15,3.78,0,0
0.3042,0.0,-0.43,3.58,0,0
0.3321,0.0142,-0.31,3.8,0,0
0.3097,0.0,-0.33,3.44,0,0
0.3247,0.0141,-0.78,3.68,0,0
0.3095,0.0,-0.61,3.72,0,0
0.3286,0.02,-0.53,3.81,0,0
0.3134,0.0,-0.38,3.59,0,0
0.3303,0.0,-0.46,4.12,0,0
0.3327,0.0144,-0.23,3.69,0,0
0.3244,0.0,-0.23,3.65,0,0
0.3218,0.0144,-0.18,3.78,0,0
0.3242,0.0146,-0.57,3.84,0,0
0.3154,0.0142,0.13,3.77,0,0
0.3458,0.0,0.31,4.47,0,0
0.337,0.0,0.12,4.31,0,0
0.3247,0.0,0.04,4.1,0,0
0.324,0.0,0.08,4.3,0,0
0.3498,0.0148,0.1,4.53,0,0
0.3375,0.0144,0.07,4.7,0,0
0.3284,0.0,-0.87,4.7,0,0
0.3333,0.0,-0.28,4.79,0,0
0.3126,0.0,0.25,4.6,0,0
0.3142,0.0,0.39,4.48,0,0
0.3096,0.0,0.41,4.51,0,0
0.3492,0.0148,0.09,4.92,0,0
